Title,Author,Original Price,Discounted Price,URL,Image,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
রাতের জোয়ার,আবদুল জব্বার ,"",TK. 117,https://rokomari.com//book/137820/rater-joyar,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",রাতের জোয়ার,আবদুল জব্বার, , ,আধুনিক পুস্তক প্রকাশন (ভারত), ,2009, ,ভারত,বাংলা
ভরাকোটাল,আবদুল জব্বার ,"",TK. 117,https://rokomari.com//book/137821/bhorakutal,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",ভরাকোটাল,আবদুল জব্বার, , ,আধুনিক পুস্তক প্রকাশন (ভারত), ,2009, ,ভারত,বাংলা
"ছোটদের রামকৃষ্ণ-মা সারদা, বিবেকানন্দ-নিবেদিতা",পৃথ্বীরাজ সেন,"",TK. 81,https://rokomari.com//book/137822/chotoder-ramkrishno-ma-sarda--bibekanando-nibedita,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"","ছোটদের রামকৃষ্ণ-মা সারদা,বিবেকানন্দ-নিবেদিতা",পৃথ্বীরাজ সেন, , ,আধুনিক পুস্তক প্রকাশন (ভারত), ,2009, ,ভারত,বাংলা
ছোটদের জমজমাট গল্প,প্রশান্ত রায় বর্মন,"",TK. 81,https://rokomari.com//book/137823/chotoder-jomjomar-golpo,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",ছোটদের জমজমাট গল্প,প্রশান্ত রায় বর্মন, , ,আধুনিক পুস্তক প্রকাশন (ভারত), ,2009, ,ভারত,বাংলা
ছোটদের রবীন্দ্রনাথ-শরৎচন্দ্র-নজরুল-সুকান্ত,পৃথ্বীরাজ সেন,"",TK. 90,https://rokomari.com//book/137824/chotoder-robindronath-shorotchondro-nazrul-sukanto,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",ছোটদের রবীন্দ্রনাথ-শরৎচন্দ্র-নজরুল-সুকান্ত,পৃথ্বীরাজ সেন, , ,আধুনিক পুস্তক প্রকাশন (ভারত), ,2010, ,ভারত,বাংলা
রাত বউয়ের কান্না,প্রীতি পাল চৌধূরী,"",TK. 99,https://rokomari.com//book/137825/rat-bouyer-kanna,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",রাত বউয়ের কান্না,প্রীতি পাল চৌধূরী, , ,আধুনিক পুস্তক প্রকাশন (ভারত), ,2010, ,ভারত,বাংলা
বিনা খরচে সুস্থ থাকুন,তাপস চট্টোপাধ্যায়,"",TK. 108,https://rokomari.com//book/137826/bina-khoroche-sustho-thakun,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",বিনা খরচে সুস্থ থাকুন,তাপস চট্টোপাধ্যায়, , ,আধুনিক পুস্তক প্রকাশন (ভারত), ,2011, ,ভারত,বাংলা
স্টুডেন্টস্ ক্যুইজ,অমিতাভ মুখোপাধ্যায়,"",TK. 90,https://rokomari.com//book/137827/students-quize,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",স্টুডেন্টস্ ক্যুইজ,অমিতাভ মুখোপাধ্যায়, , ,আধুনিক পুস্তক প্রকাশন (ভারত), ,2012, ,ভারত,বাংলা
আবৃত্তির সেরা ছোটোদের ছড়া ও কবিতা,কালিদাস ভদ্র,"",TK. 90,https://rokomari.com//book/137828/abritir-sera-chotoder-chora-o-kobita,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",আবৃত্তির সেরা ছোটোদের ছড়া ও কবিতা,কালিদাস ভদ্র, , ,আধুনিক পুস্তক প্রকাশন (ভারত), ,2012, ,ভারত,বাংলা
ছোটদের বিবেকানন্দ: স্বামীজীর ১৫০তম জন্মজয়ন্তীতে আমাদের শদ্ধার্ঘ,পৃথ্বীরাজ সেন,"",TK. 72,https://rokomari.com//book/137829/chottoder-bibekanando---swamijir-150th-jonmojoyontite-amader-shroddhargho,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",ছোটদের বিবেকানন্দ: স্বামীজীর ১৫০তম জন্মজয়ন্তীতে আমাদের শদ্ধার্ঘ,পৃথ্বীরাজ সেন, , ,আধুনিক পুস্তক প্রকাশন (ভারত), ,2012, ,ভারত,বাংলা
রাত যখন বারোটা: বিদেশী ভৌতিক গল্প,পৃথ্বীরাজ সেন,"",TK. 108,https://rokomari.com//book/137830/rat-jokhon-barota---bideshi-bhoutik-golpo,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",রাত যখন বারোটা: বিদেশী ভৌতিক গল্প,পৃথ্বীরাজ সেন, , ,আধুনিক পুস্তক প্রকাশন (ভারত), ,2012, ,ভারত,বাংলা
জ্যান্ত ভূতের গল্প,মানস সরকার,"",TK. 81,https://rokomari.com//book/137831/jyanto-vuter-golpo,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",জ্যান্ত ভূতের গল্প,মানস সরকার, , ,আধুনিক পুস্তক প্রকাশন (ভারত), ,2013, ,ভারত,বাংলা
