Title,Author,Original Price,Discounted Price,URL,Image,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
সনেট সমগ্র-১ম খণ্ড,ইন্দু সাহা,TK. 550,TK. 385,https://rokomari.com//book/163585/sonet-somogro-1st-part,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/cc52e5797_163585.jpg,"",সনেট সমগ্র-১ম খণ্ড,ইন্দু সাহা, , ,আলোকপাত প্রকাশন,9789849296867,"1st Published,2018",304,বাংলাদেশ,বাংলা
আন্তর্জাতিক নজরুল,জিয়াদ আলী,TK. 600,TK. 420,https://rokomari.com//book/163586/antorjatik-nazrul,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/abcca831a_163586.jpg,"",আন্তর্জাতিক নজরুল,জিয়াদ আলী, , ,আলোকপাত প্রকাশন,9789849317623,"1st Published,2018",486,বাংলাদেশ,বাংলা
টার্গেট,ইন্দু সাহা,TK. 350,TK. 245,https://rokomari.com//book/163587/target,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/673166476_163587.jpg,"",টার্গেট,ইন্দু সাহা, , ,আলোকপাত প্রকাশন,9789849296782,"1st Published,2018",168,বাংলাদেশ,বাংলা
প্রণবকুমার মুখোপাধ্যায়ের কবিতা,প্রণবকুমার মুখোপাধ্যায় ,TK. 400,TK. 280,https://rokomari.com//book/163588/pronabkumar-mukhopadhyayer-kabita,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/20ff639d1_163588.jpg,"",প্রণবকুমার মুখোপাধ্যায়ের কবিতা,প্রণবকুমার মুখোপাধ্যায়, , ,আলোকপাত প্রকাশন,9789849317500,"1st Published,2018",176,বাংলাদেশ,বাংলা
জ্যোৎস্নারঙের দেশ,অরিন্দম বসু ,TK. 300,TK. 210,https://rokomari.com//book/163589/jyotsnaronger-desh,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/474f75ef5_163589.jpg,"",জ্যোৎস্নারঙের দেশ,অরিন্দম বসু, , ,আলোকপাত প্রকাশন,9789849317517,"1st Published,2018",176,বাংলাদেশ,বাংলা
খুন ও ভালোবাসা,সেলিনা হোসেন,TK. 260,TK. 182,https://rokomari.com//book/163590/khoon-o-bhalobasha,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/5e59f640c_163590.jpg,"",খুন ও ভালোবাসা,সেলিনা হোসেন, , ,আলোকপাত প্রকাশন,9789849317524,"1st Published,2018",160,বাংলাদেশ,বাংলা
আবদুল করিম সাহিত্যবিশারদকে লেখা নির্বাচিত পত্রাবলি,নেহাল করিম,TK. 625,TK. 438,https://rokomari.com//book/163591/abdul-karim-sahityabisharodke-lekha-nirbachito-potraboli,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/e3f4da7f4_163591.jpg,"",আবদুল করিম সাহিত্যবিশারদকে লেখা নির্বাচিত পত্রাবলি, , ,নেহাল করিম,আলোকপাত প্রকাশন,9789849317586,"1st Published,2018",520,বাংলাদেশ,বাংলা
কলম্বাস এক সংগ্রামের নাম,অমর বন্দ্যোপাধ্যায়,TK. 260,TK. 182,https://rokomari.com//book/163592/colombas-yak-songramer-nam,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/f6f43ab18_163592.jpg,"",কলম্বাস এক সংগ্রামের নাম,অমর বন্দ্যোপাধ্যায়, , ,আলোকপাত প্রকাশন,9789849317661,"1st Published,2018",128,বাংলাদেশ,বাংলা
বাংলাদেশ জ্যেতি বসু ও আন্তর্জাতিকতা,অমর বন্দ্যোপাধ্যায়,TK. 350,TK. 245,https://rokomari.com//book/163594/bangladesh-jyoti-basu-o-antorjatikota,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/d087f0846_163594.jpg,"",বাংলাদেশ জ্যেতি বসু ও আন্তর্জাতিকতা,অমর বন্দ্যোপাধ্যায়, , ,আলোকপাত প্রকাশন,9789849296829,"1st Published,2018",192,বাংলাদেশ,বাংলা
মেঘবতী নারী,ইন্দু সাহা,TK. 550,TK. 385,https://rokomari.com//book/163595/meghboti-nari,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/14b28c54b_163595.jpg,"",মেঘবতী নারী,ইন্দু সাহা, , ,আলোকপাত প্রকাশন,9789849317593,"1st Published,2018",480,বাংলাদেশ,বাংলা
