Title,Author,Original Price,Discounted Price,URL,Image,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
"পাই, ই ও অন্যান্য মজার সংখ্যা",ড. ওয়াই ই,TK. 200,TK. 150,https://rokomari.com//book/12297/pi--e-o-onnanno-mojar-sonkha,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/b9ee86193_12297.jpg,সূচিপত্র*অসীম রাশি ও অসীম ধারা*পাই সিরিজ*ই সিরিজ	আরও কিছু মজার সিরিজ*এক নজরে আরও কিছু সিরিজ*সহজ প্রমাণ*প্রমাণগুলো ততটা সহজ নয়*প্রমাণগুলো মোটেও সহজ নয়*প্রাথমিক ত্রিকোণমিতি*প্রাথমিক সিরিজ*প্রাথমিক ক্যালকুলাস,"পাই,ই ও অন্যান্য মজার সংখ্যা",ড. ওয়াই ই,আবুল বাসার (সাংবাদিক), ,অধুনা প্রকাশন,9789848941010,"2nd Printed,2017",208,বাংলাদেশ,বাংলা
১০০১ ম্যাথ ফর্মূলা,ড. ওয়াই ই,TK. 250,TK. 188,https://rokomari.com//book/57021/1001-math-formula,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/66bcf1fc7_57021.jpg,"",১০০১ ম্যাথ ফর্মূলা,ড. ওয়াই ই, ,আবুল বাসার,অধুনা প্রকাশন,9789848941027,"2nd Printed,2018",188,বাংলাদেশ,বাংলা
সুপার পাওয়ার মেমোরি,হ্যারি লরেন,TK. 200,TK. 150,https://rokomari.com//book/37243/super-power-memori,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/8c15a43a9_37243.jpg,"",সুপার পাওয়ার মেমোরি,হ্যারি লরেন,আবুল বাসার (সাংবাদিক), ,অধুনা প্রকাশন,9789848941003,"1st Published,2012",184,বাংলাদেশ,বাংলা
বিজ্ঞান : জটিল সূত্র সহজ ব্যাখ্যা,হাসান খুরশীদ রুমী,TK. 200,TK. 150,https://rokomari.com//book/3666/biggan---jotil-sutro-sohoj-bakkha,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/rokimg_20140203_3666.GIF,"",বিজ্ঞান : জটিল সূত্র সহজ ব্যাখ্যা, ,হাসান খুরশীদ রুমী, ,অধুনা প্রকাশন, , , ,বাংলাদেশ,বাংলা
ক্যালকুলাস-২ (সাদা),অসীম কুমার সাহা,TK. 350,TK. 319,https://rokomari.com//book/60317/calculas-2--white-,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/imgrok_60317.GIF,"",ক্যালকুলাস-২ (সাদা),"অসীম কুমার সাহা,রমা সাহা", , ,অধুনা প্রকাশন,9844770513,"1st Edition,2015",695,বাংলাদেশ,বাংলা
পাইকাহন,আবুল বাসার (সাংবাদিক),TK. 300,TK. 225,https://rokomari.com//book/59095/paikahon,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/imgrok_59095.GIF,"",পাইকাহন, ,আবুল বাসার (সাংবাদিক), ,অধুনা প্রকাশন,9789848941034,"1st Published,2013",318,বাংলাদেশ,বাংলা
ক্যালকুলাস-১ (নিউজপ্রিন্ট),মোঃ মজিবুর রহমান,TK. 350,TK. 319,https://rokomari.com//book/153040/calculas-1--news-print-,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/7507e2c0d_153040.jpg,"",ক্যালকুলাস-১ (নিউজপ্রিন্ট),"মোঃ মজিবুর রহমান,অসীম কুমার সাহা,মোঃ আনিসুর রহমান", , ,অধুনা প্রকাশন,9847011300720,"1st Published,2008",1191,বাংলাদেশ,বাংলা
Introduction to Computers,মুহাম্মদ আলমগীর,TK. 200,TK. 182,https://rokomari.com//book/60323/introduction-to-computers,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/dd52d24aa_60323.jpg,"",Introduction to Computers,Muhammad Alamgir, , ,Adhuna Prakashan,9844770432,"11th Printed,2019",216,Bangladesh,English
লোকপ্রশাসন : তত্ত্ব ও প্রয়োগ,আনসার উদ্দিন আহমেদ,TK. 250,TK. 228,https://rokomari.com//book/60223/lokoprosason---totho-o-prog,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/rokimg20141026_60223.gif,"",লোকপ্রশাসন : তত্ত্ব ও প্রয়োগ,আনসার উদ্দিন আহমেদ, , ,অধুনা প্রকাশন, , , ,বাংলাদেশ,বাংলা
বিশ্বকাপ ফুটবল ১৯৯৮,শুভ্র রহমান,TK. 60,TK. 45,https://rokomari.com//book/60331/biswcup-football-1998,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/rokimg_20140314_60331.gif,"",বিশ্বকাপ ফুটবল ১৯৯৮,শুভ্র রহমান, , ,অধুনা প্রকাশন, , , ,বাংলাদেশ,বাংলা
