Title,Author,Original Price,Discounted Price,URL
বিয়োগপঞ্জি,Pramatha Chaudhuri,১৪২.০০ টাকা,১৩৪.৯০ টাকা,https://www.prothoma.com/product/9767/%E0%A6%AC%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A7%8B%E0%A6%97%E0%A6%AA%E0%A6%9E%E0%A7%8D%E0%A6%9C%E0%A6%BF
আমাদের শিক্ষা,প্রমথ চৌধুরী,১৭১.০০ টাকা,১৬২.৪৫ টাকা,https://www.prothoma.com/product/9764/%E0%A6%86%E0%A6%AE%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%B6%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BE
শিল্পকথামালা,শুভেন্দু দাশগুপ্ত,২৮৫.০০ টাকা,২৭০.৭৫ টাকা,https://www.prothoma.com/product/9558/%E0%A6%B6%E0%A6%BF%E0%A6%B2%E0%A7%8D%E0%A6%AA%E0%A6%95%E0%A6%A5%E0%A6%BE%E0%A6%AE%E0%A6%BE%E0%A6%B2%E0%A6%BE
মানিক বন্দ্যোপাধ্যায়ের মৃত্যু,সন্দীপ বন্দ্যোপাধ্যায়,১৪২.০০ টাকা,১৩৪.৯০ টাকা,https://www.prothoma.com/product/9560/%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A6%BF%E0%A6%95-%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%AF%E0%A7%8B%E0%A6%AA%E0%A6%BE%E0%A6%A7%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A7%87%E0%A6%B0-%E0%A6%AE%E0%A7%83%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A7%81
বীরবলের টিপ্পনী,Pramatha Chaudhuri,১৪২.০০ টাকা,১৩৪.৯০ টাকা,https://www.prothoma.com/product/9547/%E0%A6%AC%E0%A7%80%E0%A6%B0%E0%A6%AC%E0%A6%B2%E0%A7%87%E0%A6%B0-%E0%A6%9F%E0%A6%BF%E0%A6%AA%E0%A7%8D%E0%A6%AA%E0%A6%A8%E0%A7%80
কাজী নজরুল ইসলাম ও আমার মামাবাড়ি,শশাঙ্ক শেখর মৃধা,১৯০.০০ টাকা,১৮০.৫০ টাকা,https://www.prothoma.com/product/9351/%E0%A6%95%E0%A6%BE%E0%A6%9C%E0%A7%80-%E0%A6%A8%E0%A6%9C%E0%A6%B0%E0%A7%81%E0%A6%B2-%E0%A6%87%E0%A6%B8%E0%A6%B2%E0%A6%BE%E0%A6%AE-%E0%A6%93-%E0%A6%86%E0%A6%AE%E0%A6%BE%E0%A6%B0-%E0%A6%AE%E0%A6%BE%E0%A6%AE%E0%A6%BE%E0%A6%AC%E0%A6%BE%E0%A6%A1%E0%A6%BC%E0%A6%BF
সমাজ ও রাজনীতি ভাবনা,Saptarshi Pal,৪৭৫.০০ টাকা,৪৫১.২৫ টাকা,https://www.prothoma.com/product/8380/%E0%A6%B8%E0%A6%AE%E0%A6%BE%E0%A6%9C-%E0%A6%93-%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF-%E0%A6%AD%E0%A6%BE%E0%A6%AC%E0%A6%A8%E0%A6%BE
বাস্তবোত্তর চলচ্চিত্র এবং আরও কিছু,Sugata Sinha,৩৮০.০০ টাকা,৩৬১.০০ টাকা,https://www.prothoma.com/product/7373/%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A6%AC%E0%A7%8B%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A6%B0-%E0%A6%9A%E0%A6%B2%E0%A6%9A%E0%A7%8D%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0-%E0%A6%8F%E0%A6%AC%E0%A6%82-%E0%A6%86%E0%A6%B0%E0%A6%93-%E0%A6%95%E0%A6%BF%E0%A6%9B%E0%A7%81
সিনেমা দেখা সিনেমা পড়া,লাডলি মুখোপাধ্যায়,৩২৩.০০ টাকা,৩০৬.৮৫ টাকা,https://www.prothoma.com/product/7330/%E0%A6%B8%E0%A6%BF%E0%A6%A8%E0%A7%87%E0%A6%AE%E0%A6%BE-%E0%A6%A6%E0%A7%87%E0%A6%96%E0%A6%BE-%E0%A6%B8%E0%A6%BF%E0%A6%A8%E0%A7%87%E0%A6%AE%E0%A6%BE-%E0%A6%AA%E0%A6%A1%E0%A6%BC%E0%A6%BE-1
সিনেমা দেখা সিনেমা পড়া,লাডলী মুখোপাধ্যায়,৩২৩.০০ টাকা,৩০৬.৮৫ টাকা,https://www.prothoma.com/product/7302/%E0%A6%B8%E0%A6%BF%E0%A6%A8%E0%A7%87%E0%A6%AE%E0%A6%BE-%E0%A6%A6%E0%A7%87%E0%A6%96%E0%A6%BE-%E0%A6%B8%E0%A6%BF%E0%A6%A8%E0%A7%87%E0%A6%AE%E0%A6%BE-%E0%A6%AA%E0%A6%A1%E0%A6%BC%E0%A6%BE
বইয়ের ভবিষ্যৎ,বিপ্লব মাজী,১৪২.০০ টাকা,১৩৪.৯০ টাকা,https://www.prothoma.com/product/6849/%E0%A6%AC%E0%A6%87%E0%A6%AF%E0%A6%BC%E0%A7%87%E0%A6%B0-%E0%A6%AD%E0%A6%AC%E0%A6%BF%E0%A6%B7%E0%A7%8D%E0%A6%AF%E0%A7%8E
দুদ্দু সা'র পদাবলি,শক্তিনাথ ঝা,৩৮০.০০ টাকা,৩৬১.০০ টাকা,https://www.prothoma.com/product/6319/%E0%A6%A6%E0%A7%81%E0%A6%A6%E0%A7%8D%E0%A6%A6%E0%A7%81-%E0%A6%B8%E0%A6%BE%27%E0%A6%B0-%E0%A6%AA%E0%A6%A6%E0%A6%BE%E0%A6%AC%E0%A6%B2%E0%A6%BF
