Title,Author,Original Price,Discounted Price,URL,Image,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
অতিথির ভাষণ,অতুল সুর,57.00,54.15,https://www.prothoma.com/product/9728/%E0%A6%85%E0%A6%A4%E0%A6%BF%E0%A6%A5%E0%A6%BF%E0%A6%B0-%E0%A6%AD%E0%A6%BE%E0%A6%B7%E0%A6%A3,https://image.prothoma.com/productThumbs/2021/02/602254811a8f1_1612862593.jpg, , , , , , , , , , , 
সাহিত্যের সংসার,Visvanath Chatterjee,190.00,180.50,https://www.prothoma.com/product/9345/%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A6%BE%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/02/602253eac07b5_1612862442.jpg, , , , , , , , , , , 
ঈশ্বরচন্দ্র গুপ্তের জীবনচরিত ও কবিত্ব,ভবতোষ দত্ত,400.00,380.00,https://www.prothoma.com/product/7905/%E0%A6%88%E0%A6%B6%E0%A7%8D%E0%A6%AC%E0%A6%B0%E0%A6%9A%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0-%E0%A6%97%E0%A7%81%E0%A6%AA%E0%A7%8D%E0%A6%A4%E0%A7%87%E0%A6%B0-%E0%A6%9C%E0%A7%80%E0%A6%AC%E0%A6%A8%E0%A6%9A%E0%A6%B0%E0%A6%BF%E0%A6%A4-%E0%A6%93-%E0%A6%95%E0%A6%AC%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AC,https://image.prothoma.com/productThumbs/2021/02/60224f8986b1e_1612861321.jpg, , , , , , , , , , , 
বাংলা নাট্যাভিনয়ের ইতিহাস,Ajit Kumar Ghosh,300.00,285.00,https://www.prothoma.com/product/7799/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE-%E0%A6%A8%E0%A6%BE%E0%A6%9F%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%AD%E0%A6%BF%E0%A6%A8%E0%A6%AF%E0%A6%BC%E0%A7%87%E0%A6%B0-%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8,https://image.prothoma.com/productThumbs/2021/02/60224f62140c3_1612861282.jpg, , , , , , , , , , , 
আধুনিক কবিতার চালচিত্র,সুমিতা চক্রবর্তী,665.00,631.75,https://www.prothoma.com/product/7458/%E0%A6%86%E0%A6%A7%E0%A7%81%E0%A6%A8%E0%A6%BF%E0%A6%95-%E0%A6%95%E0%A6%AC%E0%A6%BF%E0%A6%A4%E0%A6%BE%E0%A6%B0-%E0%A6%9A%E0%A6%BE%E0%A6%B2%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/02/60224eae288a2_1612861102.jpg, , , , , , , , , , , 
সাংস্কৃতিক ইতিহাসের প্রসঙ্গ (২য় খণ্ড),Dineshchandra Sircar,228.00,216.60,https://www.prothoma.com/product/6463/%E0%A6%B8%E0%A6%BE%E0%A6%82%E0%A6%B8%E0%A7%8D%E0%A6%95%E0%A7%83%E0%A6%A4%E0%A6%BF%E0%A6%95-%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8%E0%A7%87%E0%A6%B0-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%B8%E0%A6%99%E0%A7%8D%E0%A6%97-%28%E0%A7%A8%E0%A6%AF%E0%A6%BC-%E0%A6%96%E0%A6%A3%E0%A7%8D%E0%A6%A1%29,https://image.prothoma.com/productThumbs/2021/02/6022496a8df3b_1612859754.jpg, , , , , , , , , , , 
সাংস্কৃতিক ইতিহাসের প্রসঙ্গ (১ম খণ্ড),Dineshchandra Sircar,380.00,361.00,https://www.prothoma.com/product/6351/%E0%A6%B8%E0%A6%BE%E0%A6%82%E0%A6%B8%E0%A7%8D%E0%A6%95%E0%A7%83%E0%A6%A4%E0%A6%BF%E0%A6%95-%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8%E0%A7%87%E0%A6%B0-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%B8%E0%A6%99%E0%A7%8D%E0%A6%97-%28%E0%A7%A7%E0%A6%AE-%E0%A6%96%E0%A6%A3%E0%A7%8D%E0%A6%A1%29,https://image.prothoma.com/productThumbs/2021/02/6022493606763_1612859702.jpg, , , , , , , , , , , 
বাঙলা ও বাঙালীর বিবর্তন,অতুল সুর,608.00,577.60,https://www.prothoma.com/product/6227/%E0%A6%AC%E0%A6%BE%E0%A6%99%E0%A6%B2%E0%A6%BE-%E0%A6%93-%E0%A6%AC%E0%A6%BE%E0%A6%99%E0%A6%BE%E0%A6%B2%E0%A7%80%E0%A6%B0-%E0%A6%AC%E0%A6%BF%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%A4%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/6022491711c9a_1612859671.jpg, , , , , , , , , , , 
সাহিত্যিক কৌতুকী,Saurindra Kumar Ghosh,190.00,180.50,https://www.prothoma.com/product/6222/%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A6%BF%E0%A6%95-%E0%A6%95%E0%A7%8C%E0%A6%A4%E0%A7%81%E0%A6%95%E0%A7%80-1,https://image.prothoma.com/productThumbs/2021/02/60224916059ae_1612859670.jpg, , , , , , , , , , , 
বাংলা পরিভাষার দু'শ বছর,রত্না ঘোষ,152.00,144.40,https://www.prothoma.com/product/6224/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE-%E0%A6%AA%E0%A6%B0%E0%A6%BF%E0%A6%AD%E0%A6%BE%E0%A6%B7%E0%A6%BE%E0%A6%B0-%E0%A6%A6%E0%A7%81%27%E0%A6%B6-%E0%A6%AC%E0%A6%9B%E0%A6%B0-2,https://image.prothoma.com/productThumbs/2021/02/6022491688b47_1612859670.jpg, , , , , , , , , , , 
