Title,Author,Original Price,Discounted Price,URL,Image,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
আমি এবং আমরা,হুমায়ূন আহমেদ,150.00,120.00,https://www.prothoma.com/product/8655/%E0%A6%86%E0%A6%AE%E0%A6%BF-%E0%A6%8F%E0%A6%AC%E0%A6%82-%E0%A6%86%E0%A6%AE%E0%A6%B0%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/6022512897928_1612861736.jpg, , , , , , , , , , , 
বৃহন্নলা,হুমায়ূন আহমেদ,70.00,56.00,https://www.prothoma.com/product/8410/%E0%A6%AC%E0%A7%83%E0%A6%B9%E0%A6%A8%E0%A7%8D%E0%A6%A8%E0%A6%B2%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/602250d490bd8_1612861652.jpg, , , , , , , , , , , 
মেঘনাদবধ কাব্য,মাইকেল মধুসূদন দত্ত,150.00,120.00,https://www.prothoma.com/product/7453/%E0%A6%AE%E0%A7%87%E0%A6%98%E0%A6%A8%E0%A6%BE%E0%A6%A6%E0%A6%AC%E0%A6%A7-%E0%A6%95%E0%A6%BE%E0%A6%AC%E0%A7%8D%E0%A6%AF,https://image.prothoma.com/productThumbs/2021/02/60224eacdee21_1612861100.jpg, , , , , , , , , , , 
মিসির আলি অমনিবাস - ৩,হুমায়ূন আহমেদ,475.00,380.00,https://www.prothoma.com/product/7442/%E0%A6%AE%E0%A6%BF%E0%A6%B8%E0%A6%BF%E0%A6%B0-%E0%A6%86%E0%A6%B2%E0%A6%BF-%E0%A6%85%E0%A6%AE%E0%A6%A8%E0%A6%BF%E0%A6%AC%E0%A6%BE%E0%A6%B8---%E0%A7%A9,https://image.prothoma.com/productThumbs/2021/02/60224eaa17c0a_1612861098.jpg, , , , , , , , , , , 
মিসির আলি অমনিবাস ১,হুমায়ূন আহমেদ,475.00,380.00,https://www.prothoma.com/product/7440/%E0%A6%AE%E0%A6%BF%E0%A6%B8%E0%A6%BF%E0%A6%B0-%E0%A6%86%E0%A6%B2%E0%A6%BF-%E0%A6%85%E0%A6%AE%E0%A6%A8%E0%A6%BF%E0%A6%AC%E0%A6%BE%E0%A6%B8-%E0%A7%A7,https://image.prothoma.com/productThumbs/2021/02/60224ea9a3cbe_1612861097.jpg, , , , , , , , , , , 
প্রাচীন পৃথিবী,এ কে এম শাহনাওয়াজ ,120.00,96.00,https://www.prothoma.com/product/5933/%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%9A%E0%A7%80%E0%A6%A8-%E0%A6%AA%E0%A7%83%E0%A6%A5%E0%A6%BF%E0%A6%AC%E0%A7%80,https://image.prothoma.com/productThumbs/2021/02/60224802a0b12_1612859394.jpg, , , , , , , , , , , 
প্রতীচ্য পুরাণ,ফরহাদ খান,200.00,160.00,https://www.prothoma.com/product/5877/%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A7%80%E0%A6%9A%E0%A7%8D%E0%A6%AF-%E0%A6%AA%E0%A7%81%E0%A6%B0%E0%A6%BE%E0%A6%A3,https://image.prothoma.com/productThumbs/2021/02/60224735b15f8_1612859189.jpg, , , , , , , , , , , 
বাংলাদেশের নগর : উদ্ভব ও বিকাশ,মোঃ মোশারফ হোসেন,300.00,240.00,https://www.prothoma.com/product/5770/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87%E0%A6%B0-%E0%A6%A8%E0%A6%97%E0%A6%B0-:-%E0%A6%89%E0%A6%A6%E0%A7%8D%E0%A6%AD%E0%A6%AC-%E0%A6%93-%E0%A6%AC%E0%A6%BF%E0%A6%95%E0%A6%BE%E0%A6%B6,https://image.prothoma.com/productThumbs/2021/02/602246d495f32_1612859092.jpg, , , , , , , , , , , 
ভারত উপমহাদেশের ইতিহাস - প্রাচীন যুগ,এ কে এম শাহনাওয়াজ ,300.00,240.00,https://www.prothoma.com/product/5643/%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4-%E0%A6%89%E0%A6%AA%E0%A6%AE%E0%A6%B9%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87%E0%A6%B0-%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8---%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%9A%E0%A7%80%E0%A6%A8-%E0%A6%AF%E0%A7%81%E0%A6%97,https://image.prothoma.com/productThumbs/2021/02/602246b4ddfca_1612859060.jpg, , , , , , , , , , , 
ভারত উপমহাদেশের ইতিহাস - মধ্যযুগ : মোগল পর্ব,এ কে এম শাহনাওয়াজ ,300.00,240.00,https://www.prothoma.com/product/5639/%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4-%E0%A6%89%E0%A6%AA%E0%A6%AE%E0%A6%B9%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87%E0%A6%B0-%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8---%E0%A6%AE%E0%A6%A7%E0%A7%8D%E0%A6%AF%E0%A6%AF%E0%A7%81%E0%A6%97-:-%E0%A6%AE%E0%A7%8B%E0%A6%97%E0%A6%B2-%E0%A6%AA%E0%A6%B0%E0%A7%8D%E0%A6%AC,https://image.prothoma.com/productThumbs/2021/02/602246b3c4278_1612859059.jpg, , , , , , , , , , , 
